"Date","Price","Open","High","Low","Vol.","Change %"
"05/02/2023","7,383.20","7,466.82","7,505.92","7,374.06","83.04M","-1.45%"
"04/28/2023","7,491.50","7,498.62","7,505.05","7,403.20","87.01M","0.10%"
"04/27/2023","7,483.84","7,450.10","7,507.26","7,446.66","78.10M","0.23%"
"04/26/2023","7,466.66","7,496.48","7,508.13","7,427.53","91.91M","-0.86%"
"04/25/2023","7,531.61","7,528.15","7,541.72","7,504.26","73.95M","-0.56%"
"04/24/2023","7,573.86","7,545.60","7,581.26","7,545.60","63.57M","-0.04%"
"04/21/2023","7,577.00","7,551.50","7,577.00","7,518.32","73.19M","0.51%"
"04/20/2023","7,538.71","7,541.68","7,546.07","7,506.92","72.89M","-0.14%"
"04/19/2023","7,549.44","7,530.54","7,558.95","7,513.77","63.09M","0.21%"
"04/18/2023","7,533.63","7,509.00","7,559.35","7,509.00","67.64M","0.47%"
"04/17/2023","7,498.18","7,535.39","7,552.00","7,498.07","67.75M","-0.28%"
"04/14/2023","7,519.61","7,500.77","7,533.41","7,491.43","71.86M","0.52%"
"04/13/2023","7,480.83","7,450.76","7,485.59","7,450.76","59.15M","1.13%"
"04/12/2023","7,396.94","7,396.81","7,463.67","7,379.79","63.58M","0.09%"
"04/11/2023","7,390.28","7,381.77","7,403.67","7,370.09","73.19M","0.89%"
"04/06/2023","7,324.75","7,328.57","7,344.34","7,312.61","67.27M","0.12%"
"04/05/2023","7,316.30","7,350.03","7,359.40","7,300.33","76.91M","-0.39%"
"04/04/2023","7,344.96","7,375.79","7,399.59","7,344.34","66.32M","-0.01%"
"04/03/2023","7,345.96","7,341.69","7,362.39","7,332.64","64.07M","0.32%"
"03/31/2023","7,322.39","7,271.19","7,341.79","7,264.82","84.34M","0.81%"
"03/30/2023","7,263.37","7,222.69","7,292.39","7,222.69","73.85M","1.06%"
"03/29/2023","7,186.99","7,141.05","7,201.25","7,125.12","78.05M","1.39%"
"03/28/2023","7,088.34","7,145.66","7,154.56","7,066.27","71.63M","0.14%"
"03/27/2023","7,078.27","7,103.53","7,119.59","7,039.09","80.20M","0.90%"
"03/24/2023","7,015.10","7,108.16","7,108.66","6,953.58","117.53M","-1.74%"
"03/23/2023","7,139.25","7,118.14","7,149.92","7,073.50","71.14M","0.11%"
"03/22/2023","7,131.12","7,105.32","7,157.73","7,080.18","65.19M","0.26%"
"03/21/2023","7,112.91","7,089.01","7,150.33","7,083.81","94.86M","1.42%"
"03/20/2023","7,013.14","6,900.90","7,049.76","6,796.21","121.32M","1.27%"
"03/17/2023","6,925.40","7,086.10","7,104.75","6,895.73","203.83M","-1.43%"
"03/16/2023","7,025.72","6,987.63","7,063.31","6,876.61","132.83M","2.03%"
"03/15/2023","6,885.71","7,123.20","7,123.20","6,861.63","174.80M","-3.58%"
"03/14/2023","7,141.57","7,029.22","7,162.57","6,989.96","100.86M","1.86%"
"03/13/2023","7,011.50","7,211.44","7,211.44","6,979.55","141.25M","-2.90%"
"03/10/2023","7,220.67","7,193.37","7,256.48","7,166.89","99.78M","-1.30%"
"03/09/2023","7,315.88","7,317.43","7,333.22","7,274.05","64.74M","-0.12%"
"03/08/2023","7,324.76","7,305.92","7,346.62","7,305.92","56.91M","-0.20%"
"03/07/2023","7,339.27","7,355.87","7,398.03","7,336.20","64.09M","-0.46%"
"03/06/2023","7,373.21","7,385.75","7,401.15","7,349.98","68.68M","0.34%"
"03/03/2023","7,348.12","7,313.48","7,358.04","7,308.15","67.66M","0.88%"
"03/02/2023","7,284.22","7,176.41","7,286.24","7,169.66","70.46M","0.69%"
"03/01/2023","7,234.25","7,279.34","7,327.29","7,219.40","79.25M","-0.46%"
"02/28/2023","7,267.93","7,253.54","7,317.98","7,249.47","102.73M","-0.38%"
"02/27/2023","7,295.55","7,243.03","7,324.03","7,243.03","69.31M","1.51%"
"02/24/2023","7,187.27","7,359.76","7,366.07","7,187.27","94.52M","-1.78%"
"02/23/2023","7,317.43","7,309.03","7,357.68","7,301.42","79.94M","0.25%"
"02/22/2023","7,299.26","7,282.49","7,307.82","7,231.63","83.81M","-0.13%"
"02/21/2023","7,308.65","7,319.93","7,342.68","7,241.21","68.75M","-0.37%"
"02/20/2023","7,335.61","7,361.21","7,363.41","7,318.73","48.62M","-0.16%"
"02/17/2023","7,347.72","7,311.14","7,368.00","7,267.77","80.23M","-0.25%"
"02/16/2023","7,366.16","7,346.30","7,387.29","7,325.75","91.73M","0.89%"
"02/15/2023","7,300.86","7,206.83","7,318.78","7,200.73","75.50M","1.21%"
"02/14/2023","7,213.81","7,225.30","7,271.48","7,204.51","73.28M","0.07%"
"02/13/2023","7,208.59","7,147.48","7,213.94","7,138.91","57.94M","1.11%"
"02/10/2023","7,129.73","7,165.41","7,182.92","7,074.63","79.15M","-0.82%"
"02/09/2023","7,188.36","7,179.64","7,225.88","7,179.64","81.78M","0.96%"
"02/08/2023","7,119.83","7,181.58","7,190.86","7,119.83","84.75M","-0.18%"
"02/07/2023","7,132.35","7,145.84","7,154.51","7,108.46","73.51M","-0.07%"
"02/06/2023","7,137.10","7,181.97","7,187.27","7,104.52","68.29M","-1.34%"
"02/03/2023","7,233.94","7,136.40","7,233.94","7,113.42","89.99M","0.94%"
"02/02/2023","7,166.27","7,110.03","7,184.69","7,079.41","95.95M","1.26%"
"02/01/2023","7,077.11","7,087.20","7,110.21","7,059.61","63.65M","-0.07%"
"01/31/2023","7,082.42","7,075.09","7,088.97","7,025.53","78.06M","0.01%"
"01/30/2023","7,082.01","7,054.24","7,103.66","7,030.95","60.63M","-0.21%"
"01/27/2023","7,097.21","7,085.47","7,117.48","7,062.69","68.17M","0.02%"
"01/26/2023","7,095.99","7,095.11","7,117.53","7,078.02","68.51M","0.74%"
"01/25/2023","7,043.88","7,057.82","7,070.84","6,999.93","55.62M","-0.09%"
"01/24/2023","7,050.48","7,053.04","7,064.69","7,011.40","57.82M","0.26%"
"01/23/2023","7,032.02","7,014.91","7,044.51","6,988.51","51.11M","0.52%"
"01/20/2023","6,995.99","6,996.22","7,015.96","6,965.45","64.03M","0.63%"
"01/19/2023","6,951.87","7,047.64","7,056.14","6,946.74","80.49M","-1.86%"
"01/18/2023","7,083.39","7,073.62","7,115.20","7,072.45","68.10M","0.09%"
"01/17/2023","7,077.16","7,036.91","7,104.90","7,020.82","82.34M","0.48%"
"01/16/2023","7,043.31","7,036.48","7,052.52","7,016.32","56.44M","0.28%"
"01/13/2023","7,023.50","6,989.59","7,035.82","6,977.86","76.36M","0.69%"
"01/12/2023","6,975.68","6,947.34","7,015.70","6,946.30","82.17M","0.74%"
"01/11/2023","6,924.19","6,879.10","6,946.67","6,874.71","76.44M","0.80%"
"01/10/2023","6,869.14","6,882.01","6,885.44","6,845.81","64.47M","-0.55%"
"01/09/2023","6,907.36","6,861.59","6,928.43","6,851.66","78.53M","0.68%"
"01/06/2023","6,860.95","6,772.94","6,860.95","6,757.46","69.52M","1.47%"
"01/05/2023","6,761.50","6,744.50","6,792.09","6,732.04","71.67M","-0.22%"
"01/04/2023","6,776.43","6,660.60","6,780.83","6,659.83","94.39M","2.30%"
"01/03/2023","6,623.89","6,580.09","6,696.10","6,580.09","73.99M","0.44%"
"01/02/2023","6,594.57","6,521.07","6,601.11","6,518.21","47.39M","1.87%"
"12/30/2022","6,473.76","6,533.12","6,540.51","6,470.64","42.84M","-1.52%"
"12/29/2022","6,573.47","6,486.65","6,577.08","6,474.73","41.26M","0.97%"
"12/28/2022","6,510.49","6,561.50","6,572.12","6,505.67","40.11M","-0.61%"
"12/27/2022","6,550.66","6,559.63","6,579.33","6,543.26","33.01M","0.70%"
"12/23/2022","6,504.90","6,513.20","6,533.58","6,476.05","42.98M","-0.20%"
"12/22/2022","6,517.97","6,587.50","6,614.35","6,503.88","56.19M","-0.95%"
"12/21/2022","6,580.24","6,469.11","6,586.48","6,467.57","70.96M","2.01%"
"12/20/2022","6,450.43","6,418.69","6,468.94","6,388.23","74.26M","-0.35%"
"12/19/2022","6,473.29","6,470.93","6,510.46","6,470.93","64.48M","0.32%"
"12/16/2022","6,452.63","6,505.63","6,515.70","6,418.95","156.20M","-1.08%"
"12/15/2022","6,522.77","6,674.29","6,680.22","6,503.00","103.76M","-3.09%"
"12/14/2022","6,730.79","6,727.75","6,733.85","6,694.33","76.95M","-0.21%"
"12/13/2022","6,744.98","6,672.22","6,823.10","6,642.09","86.74M","1.42%"
"12/12/2022","6,650.55","6,647.90","6,681.30","6,634.97","62.59M","-0.41%"
"12/09/2022","6,677.64","6,671.78","6,680.09","6,618.27","73.55M","0.46%"
"12/08/2022","6,647.31","6,677.00","6,679.57","6,629.36","67.34M","-0.20%"
"12/07/2022","6,660.59","6,687.34","6,696.65","6,642.44","70.96M","-0.41%"
"12/06/2022","6,687.79","6,677.49","6,704.74","6,656.93","68.97M","-0.14%"
"12/05/2022","6,696.96","6,728.71","6,738.97","6,685.52","65.00M","-0.67%"
"12/02/2022","6,742.25","6,728.86","6,767.72","6,689.76","73.97M","-0.17%"
"12/01/2022","6,753.97","6,784.60","6,791.31","6,730.55","76.83M","0.23%"
"11/30/2022","6,738.55","6,706.67","6,743.60","6,678.75","137.63M","1.04%"
"11/29/2022","6,668.97","6,686.96","6,695.86","6,649.88","64.66M","0.06%"
"11/28/2022","6,665.20","6,678.11","6,693.92","6,641.30","66.21M","-0.70%"
"11/25/2022","6,712.48","6,710.36","6,725.00","6,686.63","47.93M","0.08%"
"11/24/2022","6,707.32","6,683.44","6,730.16","6,679.80","53.78M","0.42%"
"11/23/2022","6,679.09","6,677.97","6,681.41","6,642.03","55.28M","0.32%"
"11/22/2022","6,657.53","6,643.70","6,669.17","6,615.58","63.96M","0.35%"
"11/21/2022","6,634.45","6,625.10","6,649.76","6,613.92","65.02M","-0.15%"
"11/18/2022","6,644.46","6,620.58","6,667.20","6,601.56","83.55M","1.04%"
"11/17/2022","6,576.12","6,624.47","6,634.73","6,522.28","70.51M","-0.47%"
"11/16/2022","6,607.22","6,647.40","6,656.33","6,587.20","85.20M","-0.52%"
"11/15/2022","6,641.66","6,626.82","6,684.09","6,621.82","75.50M","0.49%"
"11/14/2022","6,609.17","6,622.42","6,662.07","6,603.56","78.28M","0.22%"
"11/11/2022","6,594.62","6,612.93","6,636.81","6,573.87","98.34M","0.58%"
"11/10/2022","6,556.83","6,396.59","6,573.85","6,381.42","115.49M","1.96%"
"11/09/2022","6,430.57","6,426.80","6,446.50","6,405.84","65.30M","-0.17%"
"11/08/2022","6,441.50","6,391.75","6,451.16","6,378.32","63.54M","0.39%"
"11/07/2022","6,416.61","6,379.49","6,442.41","6,363.70","74.72M","0.00%"
"11/04/2022","6,416.44","6,291.39","6,466.32","6,289.07","99.10M","2.77%"
"11/03/2022","6,243.28","6,209.63","6,245.69","6,191.73","70.82M","-0.54%"
"11/02/2022","6,276.88","6,351.31","6,376.29","6,273.55","68.32M","-0.81%"
"11/01/2022","6,328.25","6,329.76","6,383.70","6,306.05","60.55M","0.98%"
"10/31/2022","6,266.77","6,279.70","6,293.15","6,244.08","66.51M","-0.10%"
"10/28/2022","6,273.05","6,192.18","6,278.77","6,183.41","72.52M","0.46%"
"10/27/2022","6,244.03","6,253.85","6,272.20","6,194.33","85.18M","-0.51%"
"10/26/2022","6,276.31","6,244.64","6,282.75","6,219.33","68.83M","0.41%"
"10/25/2022","6,250.55","6,172.65","6,253.12","6,135.38","78.26M","1.94%"
"10/24/2022","6,131.36","6,076.20","6,175.62","6,041.14","78.77M","1.59%"
"10/21/2022","6,035.39","6,021.58","6,056.04","5,952.88","72.70M","-0.85%"
"10/20/2022","6,086.90","6,046.81","6,103.50","6,029.53","62.63M","0.76%"
"10/19/2022","6,040.72","6,092.77","6,109.97","6,040.72","66.38M","-0.43%"
"10/18/2022","6,067.00","6,098.60","6,139.78","6,057.38","66.54M","0.44%"
"10/17/2022","6,040.66","5,949.65","6,068.37","5,910.39","63.83M","1.83%"
"10/14/2022","5,931.92","5,965.80","6,044.75","5,921.15","80.22M","0.90%"
"10/13/2022","5,879.19","5,792.54","5,899.82","5,704.87","86.71M","1.04%"
"10/12/2022","5,818.47","5,842.10","5,872.49","5,788.66","70.10M","-0.25%"
"10/11/2022","5,833.20","5,796.83","5,849.58","5,770.48","66.02M","-0.13%"
"10/10/2022","5,840.55","5,806.57","5,883.85","5,796.31","64.92M","-0.45%"
"10/07/2022","5,866.94","5,911.96","5,956.95","5,855.66","65.70M","-1.17%"
"10/06/2022","5,936.42","6,004.11","6,018.47","5,917.27","63.74M","-0.82%"
"10/05/2022","5,985.46","6,006.12","6,034.93","5,953.55","75.12M","-0.90%"
"10/04/2022","6,039.69","5,859.45","6,039.69","5,852.92","95.39M","4.24%"
"10/03/2022","5,794.15","5,697.47","5,804.27","5,654.44","80.85M","0.55%"
"09/30/2022","5,762.34","5,712.20","5,770.78","5,688.34","102.73M","1.51%"
"09/29/2022","5,676.87","5,746.29","5,746.29","5,628.42","102.42M","-1.53%"
"09/28/2022","5,765.01","5,692.54","5,773.08","5,651.49","106.67M","0.19%"
"09/27/2022","5,753.82","5,809.82","5,852.61","5,753.82","85.03M","-0.27%"
"09/26/2022","5,769.39","5,744.49","5,828.05","5,736.00","78.60M","-0.24%"
"09/23/2022","5,783.41","5,906.18","5,913.71","5,765.65","92.47M","-2.28%"
"09/22/2022","5,918.50","5,928.54","6,022.39","5,918.50","72.76M","-1.87%"
"09/21/2022","6,031.33","5,928.50","6,034.27","5,915.57","70.19M","0.87%"
"09/20/2022","5,979.47","6,084.41","6,118.25","5,970.23","77.47M","-1.35%"
"09/19/2022","6,061.59","6,049.00","6,093.40","5,974.72","51.60M","-0.26%"
"09/16/2022","6,077.30","6,100.79","6,114.36","6,052.42","153.17M","-1.31%"
"09/15/2022","6,157.84","6,212.21","6,249.52","6,143.36","74.84M","-1.04%"
"09/14/2022","6,222.41","6,210.77","6,249.29","6,183.55","75.47M","-0.37%"
"09/13/2022","6,245.69","6,360.31","6,394.18","6,245.69","79.00M","-1.39%"
"09/12/2022","6,333.59","6,242.46","6,352.45","6,224.51","77.48M","1.95%"
"09/09/2022","6,212.33","6,140.87","6,239.11","6,138.88","72.21M","1.41%"
"09/08/2022","6,125.90","6,136.93","6,143.29","6,034.79","75.08M","0.33%"
"09/07/2022","6,105.92","6,059.64","6,119.95","6,045.27","71.61M","0.02%"
"09/06/2022","6,104.61","6,083.02","6,138.22","6,060.44","54.76M","0.19%"
"09/05/2022","6,093.22","6,048.22","6,105.59","6,018.02","65.69M","-1.20%"
"09/02/2022","6,167.51","6,075.73","6,178.29","6,051.02","76.45M","2.21%"
"09/01/2022","6,034.31","6,068.34","6,072.93","6,009.09","74.06M","-1.48%"
"08/31/2022","6,125.10","6,226.99","6,230.90","6,125.10","109.61M","-1.37%"
"08/30/2022","6,210.22","6,243.08","6,303.66","6,182.63","65.57M","-0.19%"
"08/29/2022","6,222.28","6,199.11","6,232.25","6,153.44","54.87M","-0.83%"
"08/26/2022","6,274.26","6,420.75","6,429.79","6,252.59","67.38M","-1.68%"
"08/25/2022","6,381.56","6,432.16","6,440.69","6,361.53","49.50M","-0.08%"
"08/24/2022","6,386.76","6,332.43","6,396.63","6,319.70","52.70M","0.39%"
"08/23/2022","6,362.02","6,331.17","6,402.22","6,331.17","60.09M","-0.26%"
"08/22/2022","6,378.74","6,448.81","6,459.36","6,352.97","78.59M","-1.80%"
"08/19/2022","6,495.83","6,520.44","6,549.13","6,488.00","65.89M","-0.94%"
"08/18/2022","6,557.40","6,530.58","6,576.37","6,519.57","52.23M","0.45%"
"08/17/2022","6,528.32","6,608.64","6,608.64","6,517.99","62.91M","-0.97%"
"08/16/2022","6,592.58","6,580.99","6,608.83","6,568.58","56.35M","0.34%"
"08/15/2022","6,569.95","6,582.63","6,586.96","6,532.48","41.05M","0.25%"
"08/12/2022","6,553.86","6,553.24","6,587.84","6,539.75","59.40M","0.14%"
"08/11/2022","6,544.67","6,560.21","6,562.32","6,499.63","63.49M","0.33%"
"08/10/2022","6,523.44","6,467.10","6,545.64","6,453.79","67.98M","0.52%"
"08/09/2022","6,490.00","6,514.52","6,530.35","6,480.06","60.13M","-0.53%"
"08/08/2022","6,524.44","6,510.45","6,564.24","6,503.27","57.50M","0.80%"
"08/05/2022","6,472.35","6,512.62","6,523.03","6,449.72","71.66M","-0.63%"
"08/04/2022","6,513.39","6,476.72","6,555.71","6,475.05","75.07M","0.64%"
"08/03/2022","6,472.06","6,404.10","6,475.54","6,398.99","78.44M","0.97%"
"08/02/2022","6,409.80","6,424.68","6,429.05","6,381.43","66.08M","-0.42%"
"08/01/2022","6,436.86","6,447.18","6,484.08","6,434.12","64.44M","-0.18%"
"07/29/2022","6,448.50","6,413.10","6,472.27","6,397.91","103.12M","1.72%"
"07/28/2022","6,339.21","6,304.13","6,339.21","6,236.57","92.17M","1.30%"
"07/27/2022","6,257.94","6,206.25","6,267.80","6,199.93","69.64M","0.75%"
"07/26/2022","6,211.45","6,225.17","6,243.86","6,194.96","60.56M","-0.42%"
"07/25/2022","6,237.55","6,198.83","6,260.13","6,177.14","60.39M","0.33%"
"07/22/2022","6,216.82","6,174.29","6,247.35","6,168.77","68.73M","0.25%"
"07/21/2022","6,201.11","6,160.37","6,233.98","6,143.06","78.63M","0.27%"
"07/20/2022","6,184.66","6,229.79","6,245.47","6,151.36","76.81M","-0.27%"
"07/19/2022","6,201.22","6,031.60","6,213.88","6,028.79","74.72M","1.79%"
"07/18/2022","6,091.91","6,070.21","6,136.02","6,059.87","59.88M","0.93%"
"07/15/2022","6,036.00","5,935.28","6,043.80","5,901.38","76.21M","2.04%"
"07/14/2022","5,915.41","5,979.99","5,997.31","5,874.68","72.94M","-1.41%"
"07/13/2022","6,000.24","6,015.53","6,025.73","5,922.94","70.80M","-0.73%"
"07/12/2022","6,044.20","5,960.09","6,053.33","5,930.98","71.12M","0.80%"
"07/11/2022","5,996.30","5,923.83","6,004.52","5,909.73","59.50M","-0.61%"
"07/08/2022","6,033.13","6,007.64","6,053.17","5,952.89","76.86M","0.44%"
"07/07/2022","6,006.70","5,985.09","6,024.31","5,967.98","94.86M","1.60%"
"07/06/2022","5,912.38","5,872.27","5,927.50","5,846.10","89.62M","2.03%"
"07/05/2022","5,794.96","5,979.20","5,981.51","5,786.50","104.29M","-2.68%"
"07/04/2022","5,954.65","5,983.98","6,002.07","5,943.91","54.44M","0.40%"
"07/01/2022","5,931.06","5,875.60","5,975.83","5,857.34","72.81M","0.14%"
"06/30/2022","5,922.86","5,926.74","5,931.55","5,852.30","115.33M","-1.80%"
"06/29/2022","6,031.48","6,021.69","6,071.91","5,995.75","70.41M","-0.90%"
"06/28/2022","6,086.02","6,099.15","6,141.94","6,077.95","64.30M","0.64%"
"06/27/2022","6,047.31","6,105.20","6,156.60","6,030.61","66.24M","-0.43%"
"06/24/2022","6,073.35","5,918.26","6,085.99","5,914.67","85.41M","3.23%"
"06/23/2022","5,883.33","5,880.30","5,957.13","5,830.87","89.90M","-0.56%"
"06/22/2022","5,916.63","5,879.09","5,938.46","5,834.46","87.62M","-0.81%"
"06/21/2022","5,964.66","5,943.52","6,032.24","5,943.08","63.11M","0.75%"
"06/20/2022","5,920.09","5,901.58","5,920.09","5,855.93","66.00M","0.64%"
"06/17/2022","5,882.65","5,906.86","5,974.06","5,870.64","181.21M","-0.06%"
"06/16/2022","5,886.24","6,003.66","6,018.10","5,872.20","99.48M","-2.39%"
"06/15/2022","6,030.13","6,022.84","6,062.62","5,972.31","93.77M","1.35%"
"06/14/2022","5,949.84","6,063.80","6,075.37","5,934.12","85.95M","-1.20%"
"06/13/2022","6,022.32","6,088.05","6,122.26","6,006.28","106.54M","-2.67%"
"06/10/2022","6,187.23","6,316.41","6,325.89","6,177.31","103.76M","-2.69%"
"06/09/2022","6,358.46","6,412.58","6,456.91","6,342.99","72.80M","-1.40%"
"06/08/2022","6,448.63","6,517.55","6,517.55","6,413.87","73.24M","-0.80%"
"06/07/2022","6,500.35","6,523.16","6,523.60","6,459.92","66.10M","-0.74%"
"06/06/2022","6,548.78","6,533.82","6,593.15","6,533.82","60.14M","0.98%"
"06/03/2022","6,485.30","6,545.00","6,547.82","6,473.74","48.24M","-0.23%"
"06/02/2022","6,500.44","6,447.37","6,506.60","6,447.30","57.96M","1.27%"
"06/01/2022","6,418.89","6,509.19","6,510.26","6,414.22","74.75M","-0.77%"
"05/31/2022","6,468.80","6,539.86","6,543.42","6,457.53","162.34M","-1.43%"
"05/30/2022","6,562.39","6,547.86","6,582.05","6,536.77","69.80M","0.72%"
"05/27/2022","6,515.75","6,445.25","6,519.73","6,424.85","70.89M","1.64%"
"05/26/2022","6,410.58","6,301.49","6,424.88","6,298.45","66.12M","1.78%"
"05/25/2022","6,298.64","6,296.28","6,319.29","6,229.84","75.14M","0.73%"
"05/24/2022","6,253.14","6,282.32","6,322.74","6,243.84","72.01M","-1.66%"
"05/23/2022","6,358.74","6,350.88","6,358.74","6,263.96","82.64M","1.17%"
"05/20/2022","6,285.24","6,305.46","6,377.58","6,264.84","92.86M","0.20%"
"05/19/2022","6,272.71","6,279.69","6,288.99","6,196.19","86.23M","-1.26%"
"05/18/2022","6,352.94","6,440.30","6,455.80","6,342.67","80.31M","-1.20%"
"05/17/2022","6,430.19","6,379.34","6,448.33","6,373.73","86.95M","1.30%"
"05/16/2022","6,347.77","6,315.68","6,369.05","6,286.02","75.09M","-0.23%"
"05/13/2022","6,362.68","6,250.16","6,363.24","6,238.79","85.96M","2.52%"
"05/12/2022","6,206.26","6,130.69","6,238.25","6,098.22","105.84M","-1.01%"
"05/11/2022","6,269.73","6,173.10","6,269.73","6,137.24","106.22M","2.50%"
"05/10/2022","6,116.91","6,151.52","6,206.56","6,116.91","90.24M","0.51%"
"05/09/2022","6,086.02","6,207.15","6,260.85","6,086.02","91.60M","-2.75%"
"05/06/2022","6,258.36","6,318.66","6,322.43","6,213.64","113.12M","-1.73%"
"05/05/2022","6,368.40","6,549.49","6,558.91","6,350.66","96.42M","-0.43%"
"05/04/2022","6,395.68","6,482.26","6,494.99","6,395.68","72.30M","-1.24%"
"05/03/2022","6,476.18","6,463.73","6,507.13","6,423.03","83.36M","0.79%"
"05/02/2022","6,425.61","6,469.31","6,474.81","6,308.47","87.52M","-1.66%"
"04/29/2022","6,533.77","6,557.66","6,601.15","6,514.10","83.80M","0.39%"
"04/28/2022","6,508.14","6,520.53","6,575.95","6,435.75","76.05M","0.98%"
"04/27/2022","6,445.26","6,427.40","6,474.96","6,338.61","92.04M","0.48%"
"04/26/2022","6,414.57","6,520.01","6,535.92","6,412.49","95.23M","-0.54%"
"04/25/2022","6,449.38","6,450.90","6,512.26","6,408.71","94.93M","-2.01%"
"04/22/2022","6,581.42","6,618.69","6,654.64","6,572.87","83.47M","-1.99%"
"04/21/2022","6,715.10","6,642.71","6,757.75","6,636.79","88.76M","1.36%"
"04/20/2022","6,624.91","6,557.96","6,636.55","6,542.21","87.01M","1.38%"
"04/19/2022","6,534.79","6,545.97","6,566.80","6,494.33","77.65M","-0.83%"
"04/14/2022","6,589.35","6,557.66","6,607.55","6,541.90","79.05M","0.72%"
"04/13/2022","6,542.14","6,519.16","6,563.96","6,478.45","72.47M","0.07%"
"04/12/2022","6,537.41","6,454.25","6,570.75","6,424.97","84.72M","-0.28%"
"04/11/2022","6,555.81","6,558.53","6,614.96","6,502.14","87.32M","0.12%"
"04/08/2022","6,548.22","6,540.20","6,581.56","6,494.63","91.67M","1.34%"
"04/07/2022","6,461.68","6,530.82","6,582.34","6,451.10","94.48M","-0.57%"
"04/06/2022","6,498.83","6,634.83","6,643.75","6,442.44","104.81M","-2.21%"
"04/05/2022","6,645.51","6,731.34","6,743.62","6,603.44","103.82M","-1.28%"
"04/04/2022","6,731.37","6,709.60","6,745.22","6,641.61","65.19M","0.70%"
"04/01/2022","6,684.31","6,672.98","6,708.56","6,635.27","65.15M","0.37%"
"03/31/2022","6,659.87","6,759.42","6,776.13","6,658.74","81.44M","-1.21%"
"03/30/2022","6,741.59","6,771.09","6,771.09","6,705.69","80.09M","-0.74%"
"03/29/2022","6,792.16","6,675.15","6,829.40","6,658.78","110.15M","3.08%"
"03/28/2022","6,589.11","6,578.72","6,683.70","6,572.01","78.39M","0.54%"
"03/25/2022","6,553.68","6,569.45","6,615.90","6,538.80","73.94M","-0.03%"
"03/24/2022","6,555.77","6,593.15","6,636.58","6,541.32","82.20M","-0.39%"
"03/23/2022","6,581.43","6,674.68","6,684.70","6,559.31","76.82M","-1.17%"
"03/22/2022","6,659.41","6,586.65","6,666.84","6,578.91","79.02M","1.17%"
"03/21/2022","6,582.33","6,608.79","6,642.46","6,574.07","78.34M","-0.57%"
"03/18/2022","6,620.24","6,613.95","6,620.24","6,499.59","191.79M","0.12%"
"03/17/2022","6,612.52","6,617.23","6,635.31","6,530.79","100.58M","0.36%"
"03/16/2022","6,588.64","6,484.33","6,680.00","6,481.70","145.25M","3.68%"
"03/15/2022","6,355.00","6,294.72","6,383.75","6,206.05","102.70M","-0.23%"
"03/14/2022","6,369.94","6,298.96","6,421.08","6,271.82","113.23M","1.75%"
"03/11/2022","6,260.25","6,233.12","6,466.12","6,165.41","136.39M","0.85%"
"03/10/2022","6,207.20","6,376.57","6,380.77","6,166.11","148.75M","-2.83%"
"03/09/2022","6,387.83","6,131.28","6,387.83","6,122.80","189.78M","7.13%"
"03/08/2022","5,962.96","5,906.62","6,169.60","5,903.10","168.21M","-0.32%"
"03/07/2022","5,982.27","5,887.83","6,115.23","5,756.38","243.01M","-1.31%"
"03/04/2022","6,061.66","6,308.34","6,321.09","6,061.66","180.59M","-4.97%"
"03/03/2022","6,378.37","6,488.25","6,543.77","6,361.60","132.46M","-1.84%"
"03/02/2022","6,498.02","6,359.98","6,544.15","6,312.30","169.99M","1.59%"
"03/01/2022","6,396.49","6,646.16","6,662.25","6,396.49","171.61M","-3.94%"
"02/28/2022","6,658.83","6,620.48","6,684.54","6,516.16","171.93M","-1.39%"
"02/25/2022","6,752.43","6,571.95","6,762.78","6,521.56","152.43M","3.55%"
"02/24/2022","6,521.05","6,496.25","6,617.09","6,432.89","207.95M","-3.83%"
"02/23/2022","6,780.67","6,801.66","6,904.81","6,768.38","86.39M","-0.10%"
"02/22/2022","6,787.60","6,633.74","6,834.77","6,633.74","101.46M","-0.01%"
"02/21/2022","6,788.34","6,984.31","6,986.83","6,744.13","81.50M","-2.04%"
"02/18/2022","6,929.63","6,951.83","6,995.62","6,895.09","87.35M","-0.25%"
"02/17/2022","6,946.82","6,999.13","7,017.07","6,905.69","90.18M","-0.26%"
"02/16/2022","6,964.98","7,009.69","7,031.93","6,931.09","74.79M","-0.21%"
"02/15/2022","6,979.97","6,830.74","6,983.14","6,823.45","92.47M","1.86%"
"02/14/2022","6,852.20","6,868.07","6,875.31","6,757.33","117.97M","-2.27%"
"02/11/2022","7,011.60","7,025.50","7,071.01","6,992.09","82.86M","-1.27%"
"02/10/2022","7,101.55","7,141.69","7,169.63","7,051.60","86.51M","-0.41%"
"02/09/2022","7,130.88","7,086.34","7,146.31","7,086.34","86.89M","1.46%"
"02/08/2022","7,028.41","7,008.20","7,085.64","6,994.15","95.66M","0.27%"
"02/07/2022","7,009.25","6,987.17","7,025.59","6,929.71","72.65M","0.83%"
"02/04/2022","6,951.38","7,049.80","7,066.44","6,914.77","93.40M","-0.77%"
"02/03/2022","7,005.63","7,115.30","7,125.58","6,995.41","88.71M","-1.54%"
"02/02/2022","7,115.27","7,117.45","7,150.54","7,109.30","79.42M","0.22%"
"02/01/2022","7,099.49","7,052.30","7,105.23","7,035.91","81.61M","1.43%"
"01/31/2022","6,999.20","7,039.71","7,043.22","6,937.10","90.91M","0.48%"
